question_content;question_content_image;answer_content;answer_content_image;box_number;last_reviewed
Discuter de ces sujets : Les personnes en formation expliquent l'usage d'instruments de mesure et les mesures nécessaire pour déterminer les valeurs électriques des systèmes sinusoïdaux et non sinusoïdaux. Ils résolvent des problèmes de mesure.;images_questions/EITPF_planformationPELE/2022_05_22_22_51_04_1653252664_Q.jpg;5.4.6b Utilisation d'instruments de mesure numériques - Caractéristique et utilisation d'instruments de mesure: multimètre, compteur d'énergie, pince ampèremétrique, mesure de puissance, instruments de mesure NIBT - Utilisations de transfos de mesure - Tâche simple de mesure en rapport avec la pratique - Contrôle des valeurs de mesurées - Tâche de calcul avec les valeurs établies;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation expliquent l'usage d'instruments de mesure et les mesures nécessaire pour déterminer les valeurs électriques des systèmes sinusoïdaux et non sinusoïdaux. Ils résolvent des problèmes de mesure.;images_questions/EITPF_planformationPELE/2022_05_22_22_47_47_1653252467_Q.jpg;5.4.5b - Valeurs moyennes de tensions et de courants - Valeurs moyenne quadratique - Valeur efficace, TRMS;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation précisent le principe du système triphasé et elles expliquent les différents couplages. Sur la base des relations mathématiques ils résolvent les problèmes.;images_questions/EITPF_planformationPELE/2022_05_22_22_43_00_1653252180_Q.jpg;5.4.4b - Système triphasé (système à champ tournant) - Production de tensions triphasées en forme sinusoïdale - Couplage de 3 systèmes monophasé semblable (sur la base de la loi de Kirchhoff) - Producteur, conducteur, consommateur - Couplage étoile–triangle de producteurs et de consommateurs - Marche symétrique et asymétrique - Représentation de tensions et de courants avec un diagramme de lignes et du sens de rotation des aiguilles - Relation mathématique de courants et de tensions lors de couplage étoile-triangle Tâche de calcul - Tensions, courants et puissances lors de charges symétriques - Charges asymétriques (construction géométrique) par couplage étoile et consommateurs ohmiques;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation interprètent la loi de Kirchhoff et elles déduisent de là les divers couplages. Ils calculent des problèmes avec des résistances dans un système de courant continu et de courant alternatif et elles déterminent les puissances avec des couplages à plusieurs consommateurs.;images_questions/EITPF_planformationPELE/2022_05_22_22_36_52_1653251812_Q.jpg;5.4.3b Tâches de calcul (solution arithmétique et graphique) - Résistances actives, réactives et apparentes, en rapport avec les impédances - Calcul de R-L et R-C (entre autres avec des couplages purs série et parallèle) - Tensions actives et réactifs, courants actifs et réactifs - Cheminement pour résoudre des tâches (recette de solutions) - Puissance avec plusieurs consommateurs;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation interprètent la loi de Kirchhoff et elles déduisent de là les divers couplages. Ils calculent des problèmes avec des résistances dans un système de courant continu et de courant alternatif et elles déterminent les puissances avec des couplages à plusieurs consommateurs.;images_questions/EITPF_planformationPELE/2022_05_22_22_35_18_1653251718_Q.jpg;5.4.3b Loi de Kirchhoff - Kirchhoff 1 ou règle du point d'interconnexion - Couplage parallèle - Kirchhoff 2 ou règle du maillage - Couplage série - Couplage mixte simple - Tensions et courants avec des résistances actives - Tensions et courants avec des résistances avec courant alternatif - Triangle de tension et de courant - Impédance et admittance;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation distinguent dans le système sinusoïdal la transformation d'énergie électrique entièrement et partiellement. Ils interprètent les relations entre puissance apparente, active et réactive et ils calculent des tâches correspondantes.;images_questions/EITPF_planformationPELE/2022_05_22_22_28_51_1653251331_Q.jpg;5.4.2b Transformation complète et partielle d'énergie - Énergie active et réactive, énergie apparente - Relation de puissance active, réactive et apparente - Facteur de puissance - Tâches de calcul avec des consommateurs d'énergie active, réactive et apparente (R-L, R-C, L-C, R-L-C);;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation justifient la loi d'Ohm ainsi que les lois d'induction et de déplacement de charges pour les diverses formes de courant et de tension. Ils expliquent, avec ces trois lois de base de l'électrotechnique, les résistances dans un circuit à courant alternatif et les relations entre courant et tension lors de circuits électriques à courants sinusoïdaux.;images_questions/EITPF_planformationPELE/2022_05_22_22_25_01_1653251101_Q.jpg;5.4.1b Loi d'induction - Relation de tension, modification de courant et induction - Bobine dans un circuit à courant continu lors de commande En et Hors - Bobine dans un circuit à courant alternatif sous forme sinusoïdale - Résistance à courant alternatif, résistance inductive (inclus des tâches de calcul);;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation justifient la loi d'Ohm ainsi que les lois d'induction et de déplacement de charges pour les diverses formes de courant et de tension. Ils expliquent, avec ces trois lois de base de l'électrotechnique, les résistances dans un circuit à courant alternatif et les relations entre courant et tension lors de circuits électriques à courants sinusoïdaux.;images_questions/EITPF_planformationPELE/2022_05_22_22_18_27_1653250707_Q.jpg;5.4.1b Formes de tensions et de courants - Tensions et courants alternatifs: forme sinusoïdale, forme nonsinusoïdale, définition, valeurs, diagrammes - Tensions et courants continues: forme constante, formes variables dans le temps, définitions, diagrammes - Formes mixtes Loi d'Ohm - Relations de courant, tension et de résistance - Résistance active - Tâches de calcul Loi de déplacement des charges - Relation de courant, modification de tension et de capacité - Condensateur dans un circuit à courant continu lors de commande En et Hors - Condensateur dans un circuit à courant alternatif sous forme sinusoïdale - Résistance à courant alternatif, résistance capacitive (inclus des tâches de calcul);;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation commentent le but, le fonctionnement et le principe d'installations de détection agression et effraction ainsi que des installations de protection d'incendies.;images_questions/EITPF_planformationPELE/2022_05_22_13_51_21_1653220281_Q.jpg;5.3.13b - Genre de protection - Système et composantes - Intégration dans un concept d'alarme;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation commentent le but et le couplage d'installations à courant faible pour la signalisation et la communication.;images_questions/EITPF_planformationPELE/2022_05_22_13_49_18_1653220158_Q.jpg;5.3.12b Installations à courant faible - Eléments de parties de commande (entre autres: Relais à courant continu et alternatif) - Appareils de sonnerie et de signalisation - Exemples de couplages;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation décrivent les tâches, fonctions, et actions d'installations pour la production d’énergie avec de nouvelles énergies renouvelable.;images_questions/EITPF_planformationPELE/2022_05_22_13_15_14_1653218114_Q.jpg;5.3.10b Producteurs d’énergie par énergie renouvelable - Photovoltaïque - Éolienne - Biomasse;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation décrivent les caractéristiques, le fonctionnement et la construction qui sert à un service d'exploitation des installations électriques efficaces et sûres;images_questions/EITPF_planformationPELE/2022_05_22_13_13_03_1653217983_Q.jpg;5.3.9b - Installations spéciales - Compensation du courant réactif (avec tâches de calculs) - Installation de télécommande - Commande de la pointe de charge en puissance;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation expliquent les caractéristiques, le fonctionnement, la construction et le domaine d’application des équipements de production d'énergie électrique de remplacement.;images_questions/EITPF_planformationPELE/2022_05_22_13_08_00_1653217680_Q.jpg;5.3.8b Installations de remplacement du réseau - Installations de courants de secours - Dispositif d'alimentation sans interruption (ASC) Protection contre les surtensions - Protection contre la foudre - Protection contre les surtensions en technique d'informatique;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation expliquent sur la base de propriétés et caractéristiques, l'application ainsi que les contraintes d’utilisation d'accumulateur.;images_questions/EITPF_planformationPELE/2022_05_22_12_39_28_1653215968_Q.jpg;5.3.7b Accumulateurs - Types d'accumulateur - Charge et décharge - Entretien;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation distinguent les machines électriques d'après leurs types et elles justifient leurs emplois. Ils expliquent les schémas, qui sont utilisés pour la commande des moteurs.;images_questions/EITPF_planformationPELE/2022_05_22_12_37_41_1653215861_Q.jpg;5.3.6b Machines électriques - Principes générateur et moteur - Moteurs asynchrone triphasé - Moteurs asynchrone monophasé - Moteurs universel Commandes de moteurs - Commande de démarrage (démarrage doux, étoile/triangle) - Variation du nombre de tours (Convertisseur de fréquences CF);;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation expliquent la construction et l'utilisation d'appareils électriques de chaleur et de froid et elles expliquent sur la base de documents techniques leur fonctionnement.;images_questions/EITPF_planformationPELE/2022_05_22_12_35_55_1653215755_Q.jpg;5.3.5b Appareils de chaleur et de force - Appareils de chauffage (Méthode de fonctionnement: convection, rayonnement, accumulation) - Appareils de cuisson - Chauffe-eau - Appareils de refroidissement - Pompes à chaleur;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation expliquent l'emploi du luxmètre et du procédé de mesure pour définir les valeurs de base de l’éclairagisme et elles pratiquent des mesures.;images_questions/EITPF_planformationPELE/2022_05_22_12_33_31_1653215611_Q.jpg;5.3.4b Luxmètre - Normes pour la densité d'éclairement - Interprétation des valeurs mesurées Méthodes de mesure - Courant d'éclairement, puissance d'éclairement (loi de distance) - Répartition de la puissance d'éclairement;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation calculent des installations d'éclairages sur la base de valeurs d'éclairage et se rapportant aux données de l’objets.;images_questions/EITPF_planformationPELE/2022_05_22_12_30_04_1653215404_Q.jpg;5.3.3b - Facteurs d'influence Exemples pratiques: - Places de travail - Domaines de bureau - Domaines de production - Domaines externe, etc.;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation distinguent les sources et lampes usuelles ainsi que les types de luminaires sur la base de leurs caractéristiques et propriétés ainsi que le rendement énergétique. Elles expliquent les différents systèmes de commande, de raccordements ainsi que les appareils et composants auxiliaires.;images_questions/EITPF_planformationPELE/2022_05_22_12_27_06_1653215226_Q.jpg;5.3.2b Sources lumineuses et types de luminaires - Vue d'ensemble - Lampes incandescentes - Lampes de décharge - LED - Luminaires: distribution courant d'éclairage, inscriptions et marque de reconnaissance, montage. Types de couplage - Couplage d'éclairage - Disjoncteurs protection de ligne d'éclairage (BC, transformateur électronique) Systèmes de commande - Commande claire – sombre - Commande sensorielle (commande: En-Hors);;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation expliquent la signification et le contenu du label énergétique.;images_questions/EITPF_planformationPELE/2022_05_22_12_24_52_1653215092_Q.jpg;5.3.1b Marques distinctives - Label d'énergie - Repère d'énergie, repère de base et étiquette des données - Catégories - Utilisations en rapport avec la pratique;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation expliquent les conséquences techniques et biologiques des rayonnements électromagnétiques selon les directives CEM et ORNI et citent des domaines d’application dans la planification.;images_questions/EITPF_planformationPELE/2022_05_22_12_22_31_1653214951_Q.jpg;5.2.10b CEM et leur influence sur les personnes - Problèmes liés à la CEM - Risques de santé et dispositions aux problèmes CEM et recommandations selon l'ORNI - Buts - Dispositions techniques des installations - Procédés de mesures et valeurs limites Propositions de solutions en relation avec le mandat - Mesures techniques professionnelles - Comportement personnel;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation expliquent les appareils et les procédés de mesure nécessaires pour l'élaboration de mesure selon OIBT et elles interprètent les résultats de mesures.;images_questions/EITPF_planformationPELE/2022_05_22_11_58_57_1653213537_Q.jpg;5.2.9b Instruments de mesure - Mesure de tension, courant, résistances - Appareils de mesure pour le contrôle des mesures de sécurité selon l'OIBT - Interprétation des valeurs de mesure;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation expliquent le rôle, la construction et le fonctionnement, les utilisations des transformateurs et elles les classifient selon leurs applications. Ils calculent les valeurs électriques de transformateurs.;images_questions/EITPF_planformationPELE/2022_05_22_11_58_27_1653213507_Q.jpg;5.2.8b Transformateurs - Construction, principe et genres de couplage - Transformateurs monophasé - Transformateurs triphasé - Transformateurs électroniques Tâches de calcul - Puissance, facteur de puissance - Tensions, courants, nombre de spires;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation expliquent les solutions possibles en matière de protection équipotentielle et elles les justifient le choix selon la norme d'installation à basse tension NIBT.;images_questions/EITPF_planformationPELE/2022_05_22_11_26_48_1653211608_Q.jpg;5.2.7b Électrode de terre et liaisons équipotentielles - Moyens et exécution - Norme installation à basse tension NIBT;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation distinguent les organes de protections selon leurs emplois et elles expliquent leurs caractéristiques et leurs fonctionnement.;images_questions/EITPF_planformationPELE/2022_05_22_11_22_34_1653211354_Q.jpg;5.2.6b Organes de protection - Vue d'ensemble sur les organes de protection - Organes de protection de surcharge: - Fusibles basse tension, - Fusibles de protection d'appareils - Disjoncteurs de protection de ligne, disjoncteur de protection d'appareils - DDR (disjoncteur à courant différentiel résiduel) - Interrupteur hors réseau NTS - Filtres de réseau et bobine d'induction (entre autres, onduleur);;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation expliquent les propriétés et les applications des matériaux d'installations.;images_questions/EITPF_planformationPELE/2022_05_22_09_46_09_1653205569_Q.jpg;5.2.2b Matériels d'installation - Câbles, lignes, tubes et canaux - Interrupteurs - Dispositif de conjoncteurs - Dérivations;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation justifient l'utilisation des systèmes de mise à terre et mise au neutre (réseau basse tension) conformément la norme d'installation à basse tension NIBT.;images_questions/EITPF_planformationPELE/2022_05_22_09_43_37_1653205417_Q.jpg;5.2.1b Tension normalisée (3 x 400 / 230 Volt) - Structure, fonction du conducteur neutre et de protection - Norme installation à basse tension NIBT - Justification de la mise à terre du réseau;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation expliquent le matériel et les composantes et les dispositions de sécurité de distribution d’énergie électrique jusqu’à 36 kV.;images_questions/EITPF_planformationPELE/2022_05_20_22_56_40_1653080200_Q.jpg;5.1.2b Matériels et composantes: - Installations de protection - Installations de commutation - Câbles - Matériaux isolants;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation décrivent la construction, la fonction et les propriétés du réseau interconnecté suisse et internationaux européens ainsi que des réseaux de distributions locaux.;images_questions/EITPF_planformationPELE/2022_05_20_18_31_43_1653064303_Q.jpg;5.1.1b Réseau interconnecté européen - Vue d'ensemble du réseau à très haute tension - Organisation, sociétés d'interconnections - Échange d'énergie internationale, marché de courant Réseau interconnecté Suisse - Vue d'ensemble sur le réseau à très haute tension - Points d'échange, centres de couplage - Organisation, sociétés d'exploitation - Marché de courant - Plages de tension Réseaux de distribution locale - Forme de réseau au niveau basse tension - Acquisition haute et basse tension - Point de passage à l'installation intérieure (Point de sectionnement, alimentation) – ligne du bâtiment;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation expliquent et justifient les directives pour les installations de télécommunication (DIT).;images_questions/EITPF_planformationPELE/2022_05_20_18_19_33_1653063573_Q.jpg;4.3.7b DIT chapitre 1: - Bases et domaine de validité - Aspect der la sécurité au travail (FO, Laser, protection d’incendie) chapitre 2: - Introduction bâtiment - Point de sectionnement réseau - Fin de réseau DIT chapitre 3: - Installation multimédia dans le domaine d’habitat - Base de câblage de bâtiment DIT chapitre 4: - Design - Planification;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation expliquent les dispositions pour le contrôle des installations électriques.;images_questions/EITPF_planformationPELE/2022_05_20_18_07_58_1653062878_Q.jpg;4.3.6b Mesures de sécurité selon NIBT Contrôles Première vérification: - Contrôle visuel, des fonctions et par des mesures - Contrôles répétitifs: contrôle périodique - Rapport de sécurité - Procès-verbal des mesures et des contrôles;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation expliquent et justifient les dispositions de l'OIBT et des NIBT pour la protection des personnes et des choses.;images_questions/EITPF_planformationPELE/2022_05_20_18_04_28_1653062668_Q.jpg;4.3.5b Mesures de sécurité selon NIBT - Protection contre les chocs électriques - Protection contre les effets thermiques - Protection contre les surintensités - Protection contre les surtensions - Protection contre les baisses de tension - Sectionnement et commande - Application des mesures de protection - Choix des mesures de protection en fonction des influences externes;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation interprètent la norme fondamentale d'installation base tension NIBT pour l'établissement et l'entretien des installations électriques.;images_questions/EITPF_planformationPELE/2022_05_19_18_42_48_1652978568_Q.jpg;4.3.4b Établissement et entretien selon NIBT - Détermination des caractéristiques générales - Choix et mise en œuvre des matériels électriques - Règles complémentaires pour emplacements, domaines et installations spéciaux;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation décrivent les divisions de la norme d'installation base tension NIBT et elles expliquent le principe de la signification des chapitres individuels en relations avec l'activité pratique.;images_questions/EITPF_planformationPELE/2022_05_19_18_42_38_1652978558_Q.jpg;4.3.3b - Contenue, conception et importance des NIBT (vue d'ensemble) - Domaine d'application, but et principes - Définitions - Détermination des caractéristiques générales - Protection pour assurer la sécurité - Choix et mise en oeuvre des matériels électriques - Vérifications - Règles pour les installations et emplacements spéciaux Contenu de la NIBT compacte (Vue d'ensemble) - Index - Partie normes - Partie professionnelle Mesures de protection générale et dispositions de sécurité - Dangers en relation avec le courant électrique - Dispositions de sécurité: signe de sécurité - Concept et valeurs caractéristiques: classe de protection, degrés de protection IP;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation expliquent le contenu et la signification de l'OIBT et elles indiquent leur utilisation.;images_questions/EITPF_planformationPELE/2022_05_19_18_19_45_1652977185_Q.jpg;4.3.2b - Contenu et importance de l'OIBT - Dispositions générales - Autorisation pour travaux d'installation - Exécution des travaux d'installation - Contrôle des installations - Émolument, voies de droits, dispositions pénales - Dispositions finales - Annexe;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation expliquent les relations entre loi, ordonnances, normes et directives du distributeur d'énergie.;images_questions/EITPF_planformationPELE/2022_05_19_09_20_54_1652944854_Q.jpg;4.3.1b Lois - Loi concernant les installations électriques LIE (RS 734.0) - Loi sur les télécommunications LTC (RS 784.10) - Loi sur assurance d'accidents LAA (RS 832.20) Ordonnances - Ordonnance sur le courant fort OCF (RS 734.2) - Ordonnance sur le courant faible (RS 734.1) - Ordonnance sur les installations à basse tension OIBT (RS 734.27) - Ordonnance sur les matériels électriques à basse tension OMBT (RS 734.26) Normes et directives - Norme d'installation à basse tension NIBT - Prescriptions et directives complémentaire de distributeurs PDIE - Directives SUVA, IFCF, AEAI;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation interprètent et établissent des représentations graphiques qui forment une représentation d'un fonctionnement de systèmes.;images_questions/EITPF_planformationPELE/2022_05_19_08_42_06_1652942526_Q.jpg;4.2.13b - Diagramme du déroulement du processus - Diagramme de flux;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation dessinent les symboles selon les normes pour les schémas d’installations à courant fort et courant faible et elles établissent des schémas de principe, des schémas détaillés de commande et des schémas blocs.;images_questions/EITPF_planformationPELE/2022_05_19_08_38_03_1652942283_Q.jpg;4.2.12b Schémas détaillés de commande, schémas de principes et schémas bloc : - Installations d'éclairages et de chauffage - Commande de machines électriques - Installations à courant faible - Couplages électroniques - Installations télématique - Installations de sécurité - Schémas de principe d'installations;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation interprètent des schémas et elles sont à même d’établir de tels documents en appliquant les symboles selon les normes.;images_questions/EITPF_planformationPELE/2022_05_19_08_30_53_1652941853_Q.jpg;"4.2.11b Symboles - Symboles graphiques selon normes de plans de couplage (IEC 617, SN EN 60617) - Signes de repères: lettres de repère, signe de fonction (selon le manuel ""Symboles pour l'électrotechnique"").";;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation établissent une vue d'ensemble des différentes parties de documents d'installation avec une désignation correcte.;images_questions/EITPF_planformationPELE/2022_05_18_19_48_02_1652896082_Q.jpg;4.2.10b EIles énumèrent des exemples d'application. - Vue d'ensemble, documentation d'installation - Dessins techniques - Documents de commande: sortes de représentations (unipolaire, bi- ou tripolaire, décomposé, avoir de la cohésion) - Plans de commande - Processus de reproduction - Descriptions d'installation - Dispositions de programmes Exemples d'application de: - Installations à courant fort et à courant faible - Technique de commande et d'automatisation de bâtiments - Télécommunication;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation rédigent correctement et d'une manière compréhensible des descriptions d'installation simple.;images_questions/EITPF_planformationPELE/2022_05_18_07_00_09_1652850009_Q.jpg;4.1.3b - Orthographe - Concepts usuels, appareils, matériels Présentation - Mise en page, tabelles, illustrations Exemples - Directives d'installations, mode d'emploi et d'entretien - Description de fonctionnement;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation résolvent des problèmes de calcul d’éclairage.;images_questions/EITPF_planformationPELE/2022_05_18_06_55_37_1652849737_Q.jpg;3.5.8b Tâches de calcul - Répartition des luminaires dans un local - Rendement lumineux - Recherche du nombre de luminaires;;1;2026-03-07 08:25:16
Discuter de ces sujets : Les personnes en formation expliquent les caractéristiques des systèmes d'éclairage et elles nomment les grandeurs de base.;images_questions/EITPF_planformationPELE/2022_05_18_06_52_23_1652849543_Q.jpg;3.5.7b Systèmes techniques lumineux - Construction comportant des luminaires et des sources - Transport d'énergie par rayonnement - Qualités de lumière (IRC Indice de rendu des couleurs) - Producteur de lumière (exemples) - Perception Valeurs techniques de lumière - Flux lumineux - Intensité lumineuse - Valeurs d'éclairement - Éclairement;;1;2026-03-07 08:25:16
